"","country","year","party","vote","seat","electionyear","epvote","fav_intEU","fav_ep_power","lrgen","lr_econ","lr_econ_slc","postmat_trad","postmat_trad_slc","spend_or_taxes","spend_or_taxes_slc","dereg_mkt","dereg_mkt_slc","stateinterv","laworder","laworder.1","laworder_slc","oppos_libpol","oppos_libpol_slc","religious","religion_slc","reject_immig","immigra_salience","assimil","assimil_slc","envnotimp","env_slc","cosmop_nation","cosmop_nation_slc","nation","mip_one","mip_two","mip_three"
"602","sv",2010,"M",30.1,30.7000007629394,2010,18.8299999237061,0.888888915379842,0.602564096450806,0.72857141494751,0.75,NA,0.52142858505249,NA,0.757142877578735,0.8,0.72857141494751,0.7,NA,0.714285707473755,0.714285707473755,0.685714292526245,0.321428561210632,0.514285707473755,0.346153855323792,0.392857146263123,0.535714292526245,0.5,0.43333335,0.45833335,0.59285712,0.46428571,NA,NA,NA,"","",""
"603","sv",2010,"KD",5.6,5.40000009536743,2010,4.67999982833862,0.822222232818604,0.628205140431722,0.70714282989502,0.70714282989502,NA,0.7,NA,0.714285707473755,0.707142877578735,0.72142858505249,0.676923084259033,NA,0.7,0.7,0.657142877578735,0.635714292526245,0.75,0.707142877578735,0.72857141494751,0.457142877578735,0.5,0.525,0.50833335,0.52142859,0.48571429,NA,NA,NA,"","",""
"609","sv",2014,"SAP",31,32.4,2014,24.2,0.712121248245239,0.611111084620158,0.37619047164917,0.342857146263123,0.79047618,0.361904764175415,0.47142859,0.263157892227173,NA,0.35,NA,0.31578948,0.422222232818604,0.422222232818604,NA,0.221052622795105,NA,0.2,NA,0.233333325386047,NA,0.23157895,NA,0.42105265,NA,NA,NA,0.33333333,"public services vs taxes","redistribution","state intervention"
"610","sv",2014,"C",6.1,6.3,2014,6.5,0.734848499298096,0.666666666666667,0.72380952835083,0.766666650772095,0.74761906,0.304761910438538,0.57619047,0.668421030044556,NA,0.805555534362793,NA,0.73684211,0.466666650772095,0.466666650772095,NA,0.2,NA,0.223529410362244,NA,0.194444441795349,NA,0.26315789,NA,0.36842105,NA,NA,NA,0.3,"public services vs taxes","deregulation","urban vs rural"
"611","sv",2014,"FP",5.4,5.4,2014,9.9,0.984848499298096,0.843137264251709,0.70476188659668,0.74761905670166,0.70952382,0.314285707473755,0.56666665,0.64210524559021,NA,0.772222232818604,NA,0.71052632,0.511111116409302,0.511111116409302,NA,0.189473688602448,NA,0.211764717102051,NA,0.216666674613953,NA,0.3,NA,0.56315789,NA,NA,NA,0.27777777,"public services vs taxes","deregulation","EU integration"
"612","sv",2014,"M",23.3,24.1,2014,13.7,0.89393941561381,0.676470597585042,0.742857122421265,0.766666650772095,0.84761906,0.466666650772095,0.46666665,0.684210538864136,NA,0.75,NA,0.73684211,0.65,0.65,NA,0.321052622795105,NA,0.311111116409302,NA,0.261111116409302,NA,0.32631578,NA,0.61578946,NA,NA,NA,0.38888888,"public services vs taxes","deregulation","state intervention"
"613","sv",2014,"KD",4.6,4.6,2014,5.9,0.810606082280477,0.666666666666667,0.74761905670166,0.71904764175415,0.61904764,0.69523811340332,0.70476189,0.621052646636963,NA,0.705555534362793,NA,0.68421054,0.682352924346924,0.682352924346924,NA,0.626315784454346,NA,0.672222232818604,NA,0.261111116409302,NA,0.38421052,NA,0.58421054,NA,NA,NA,0.4647059,"public services vs taxes","social lifestyle","religious principles"
"614","sv",2014,"MP",6.9,7.2,2014,15.4,0.568181832631429,0.59375,0.328571438789368,0.35238094329834,0.49523811,0.161904764175415,0.71428571,0.294736838340759,NA,0.377777767181396,NA,0.34210527,0.233333325386047,0.233333325386047,NA,0.0842105269432068,NA,0.177777779102325,NA,0.0555555582046509,NA,0.078947371,NA,0.036842105,NA,NA,NA,0.11666666,"environment","public services vs taxes","immigration"
"939","lux",2014,"GRENG",10.1,10,2013,15,0.888888915379842,NA,0.3,0.4,0.5,0.05,0.9,0.6,NA,0.5,NA,0.45,0.2,0.2,NA,0.1,NA,0.25,NA,0.45,NA,0.55,NA,0.1,NA,NA,NA,0.4,"","",""
"940","lux",2014,"DP",18.3,21.7,2013,14.8,0.888888915379842,NA,NA,0.75,0.8,0.05,0.95,0.75,NA,0.8,NA,0.8,0.2,0.2,NA,0.1,NA,0.15,NA,0.65,NA,0.65,NA,0.7,NA,NA,NA,0.55,"","",""
"941","lux",2014,"LSAP",20.3,21.7,2013,11.8,0.888888915379842,0.916666666666667,0.4,0.45,0.75,0.1,0.9,0.55,NA,0.55,NA,0.55,0.2,0.2,NA,0.1,NA,0.05,NA,0.6,NA,0.65,NA,0.6,NA,NA,NA,0.45,"","",""
